country-year,HDI for year, gdp_for_year ($) ,gdp_per_capita ($),generation
Seychelles2014,0.772,"1,342,997,306",16018,Boomers
Seychelles2014,0.772,"1,342,997,306",16018,Silent
Seychelles2015,,"1,375,604,279",16005,Generation X
Seychelles2015,,"1,375,604,279",16005,Millenials
Seychelles2015,,"1,375,604,279",16005,Millenials
Seychelles2015,,"1,375,604,279",16005,Boomers
Seychelles2015,,"1,375,604,279",16005,Millenials
Seychelles2015,,"1,375,604,279",16005,Millenials
Seychelles2015,,"1,375,604,279",16005,Generation X
Seychelles2015,,"1,375,604,279",16005,Generation Z
Seychelles2015,,"1,375,604,279",16005,Boomers
Seychelles2015,,"1,375,604,279",16005,Silent
Seychelles2015,,"1,375,604,279",16005,Generation Z
Seychelles2015,,"1,375,604,279",16005,Silent
Singapore1985,,"19,138,296,376",8142,G.I. Generation
Singapore1985,,"19,138,296,376",8142,G.I. Generation
Singapore1985,,"19,138,296,376",8142,G.I. Generation
Singapore1985,,"19,138,296,376",8142,G.I. Generation
Singapore1985,,"19,138,296,376",8142,Boomers
Singapore1985,,"19,138,296,376",8142,Silent
Singapore1985,,"19,138,296,376",8142,Boomers
Singapore1985,,"19,138,296,376",8142,Generation X
Singapore1985,,"19,138,296,376",8142,Generation X
Singapore1985,,"19,138,296,376",8142,Silent
Singapore1985,,"19,138,296,376",8142,Generation X
Singapore1985,,"19,138,296,376",8142,Generation X
Singapore1986,,"18,569,292,305",7805,G.I. Generation
Singapore1986,,"18,569,292,305",7805,G.I. Generation
Singapore1986,,"18,569,292,305",7805,G.I. Generation
Singapore1986,,"18,569,292,305",7805,Silent
Singapore1986,,"18,569,292,305",7805,Boomers
Singapore1986,,"18,569,292,305",7805,G.I. Generation
Singapore1986,,"18,569,292,305",7805,Boomers
Singapore1986,,"18,569,292,305",7805,Generation X
Singapore1986,,"18,569,292,305",7805,Silent
Singapore1986,,"18,569,292,305",7805,Generation X
Singapore1986,,"18,569,292,305",7805,Generation X
Singapore1986,,"18,569,292,305",7805,Generation X
Singapore1987,,"20,897,630,201",8679,G.I. Generation
Singapore1987,,"20,897,630,201",8679,G.I. Generation
Singapore1987,,"20,897,630,201",8679,G.I. Generation
Singapore1987,,"20,897,630,201",8679,G.I. Generation
Singapore1987,,"20,897,630,201",8679,Boomers
Singapore1987,,"20,897,630,201",8679,Silent
Singapore1987,,"20,897,630,201",8679,Boomers
Singapore1987,,"20,897,630,201",8679,Silent
Singapore1987,,"20,897,630,201",8679,Generation X
Singapore1987,,"20,897,630,201",8679,Generation X
Singapore1987,,"20,897,630,201",8679,Generation X
Singapore1987,,"20,897,630,201",8679,Generation X
Singapore1988,,"25,337,226,971",10586,G.I. Generation
Singapore1988,,"25,337,226,971",10586,G.I. Generation
Singapore1988,,"25,337,226,971",10586,G.I. Generation
Singapore1988,,"25,337,226,971",10586,Silent
Singapore1988,,"25,337,226,971",10586,Boomers
Singapore1988,,"25,337,226,971",10586,G.I. Generation
Singapore1988,,"25,337,226,971",10586,Generation X
Singapore1988,,"25,337,226,971",10586,Boomers
Singapore1988,,"25,337,226,971",10586,Generation X
Singapore1988,,"25,337,226,971",10586,Silent
Singapore1988,,"25,337,226,971",10586,Generation X
Singapore1988,,"25,337,226,971",10586,Generation X
Singapore1989,,"30,423,573,842",12514,G.I. Generation
Singapore1989,,"30,423,573,842",12514,G.I. Generation
Singapore1989,,"30,423,573,842",12514,G.I. Generation
Singapore1989,,"30,423,573,842",12514,G.I. Generation
Singapore1989,,"30,423,573,842",12514,Silent
Singapore1989,,"30,423,573,842",12514,Boomers
Singapore1989,,"30,423,573,842",12514,Generation X
Singapore1989,,"30,423,573,842",12514,Boomers
Singapore1989,,"30,423,573,842",12514,Generation X
Singapore1989,,"30,423,573,842",12514,Silent
Singapore1989,,"30,423,573,842",12514,Generation X
Singapore1989,,"30,423,573,842",12514,Generation X
Singapore1990,0.718,"36,152,027,893",14393,G.I. Generation
Singapore1990,0.718,"36,152,027,893",14393,G.I. Generation
Singapore1990,0.718,"36,152,027,893",14393,G.I. Generation
Singapore1990,0.718,"36,152,027,893",14393,G.I. Generation
Singapore1990,0.718,"36,152,027,893",14393,Silent
Singapore1990,0.718,"36,152,027,893",14393,Boomers
Singapore1990,0.718,"36,152,027,893",14393,Boomers
Singapore1990,0.718,"36,152,027,893",14393,Generation X
Singapore1990,0.718,"36,152,027,893",14393,Silent
Singapore1990,0.718,"36,152,027,893",14393,Generation X
Singapore1990,0.718,"36,152,027,893",14393,Generation X
Singapore1990,0.718,"36,152,027,893",14393,Generation X
Singapore1991,,"45,474,442,836",17768,G.I. Generation
Singapore1991,,"45,474,442,836",17768,G.I. Generation
Singapore1991,,"45,474,442,836",17768,Silent
Singapore1991,,"45,474,442,836",17768,Silent
Singapore1991,,"45,474,442,836",17768,Boomers
Singapore1991,,"45,474,442,836",17768,Boomers
Singapore1991,,"45,474,442,836",17768,Generation X
Singapore1991,,"45,474,442,836",17768,Boomers
Singapore1991,,"45,474,442,836",17768,Generation X
Singapore1991,,"45,474,442,836",17768,Boomers
Singapore1991,,"45,474,442,836",17768,Millenials
Singapore1991,,"45,474,442,836",17768,Millenials
Singapore1992,,"52,156,414,979",20029,G.I. Generation
Singapore1992,,"52,156,414,979",20029,G.I. Generation
Singapore1992,,"52,156,414,979",20029,Silent
Singapore1992,,"52,156,414,979",20029,Silent
Singapore1992,,"52,156,414,979",20029,Boomers
Singapore1992,,"52,156,414,979",20029,Boomers
Singapore1992,,"52,156,414,979",20029,Boomers
Singapore1992,,"52,156,414,979",20029,Generation X
Singapore1992,,"52,156,414,979",20029,Boomers
Singapore1992,,"52,156,414,979",20029,Generation X
Singapore1992,,"52,156,414,979",20029,Millenials
Singapore1992,,"52,156,414,979",20029,Millenials
Singapore1993,,"60,644,572,348",22835,G.I. Generation
Singapore1993,,"60,644,572,348",22835,G.I. Generation
Singapore1993,,"60,644,572,348",22835,Silent
Singapore1993,,"60,644,572,348",22835,Boomers
Singapore1993,,"60,644,572,348",22835,Silent
Singapore1993,,"60,644,572,348",22835,Boomers
Singapore1993,,"60,644,572,348",22835,Generation X
Singapore1993,,"60,644,572,348",22835,Boomers
Singapore1993,,"60,644,572,348",22835,Boomers
Singapore1993,,"60,644,572,348",22835,Generation X
Singapore1993,,"60,644,572,348",22835,Millenials
Singapore1993,,"60,644,572,348",22835,Millenials
Singapore1994,,"73,777,792,327",27202,G.I. Generation
Singapore1994,,"73,777,792,327",27202,G.I. Generation
Singapore1994,,"73,777,792,327",27202,Silent
Singapore1994,,"73,777,792,327",27202,Silent
Singapore1994,,"73,777,792,327",27202,Boomers
Singapore1994,,"73,777,792,327",27202,Boomers
Singapore1994,,"73,777,792,327",27202,Generation X
Singapore1994,,"73,777,792,327",27202,Boomers
Singapore1994,,"73,777,792,327",27202,Generation X
Singapore1994,,"73,777,792,327",27202,Boomers
Singapore1994,,"73,777,792,327",27202,Millenials
Singapore1994,,"73,777,792,327",27202,Millenials
Singapore1995,0.773,"87,890,009,877",31783,G.I. Generation
Singapore1995,0.773,"87,890,009,877",31783,G.I. Generation
Singapore1995,0.773,"87,890,009,877",31783,Silent
Singapore1995,0.773,"87,890,009,877",31783,Boomers
Singapore1995,0.773,"87,890,009,877",31783,Silent
Singapore1995,0.773,"87,890,009,877",31783,Boomers
Singapore1995,0.773,"87,890,009,877",31783,Generation X
Singapore1995,0.773,"87,890,009,877",31783,Generation X
Singapore1995,0.773,"87,890,009,877",31783,Generation X
Singapore1995,0.773,"87,890,009,877",31783,Generation X
Singapore1995,0.773,"87,890,009,877",31783,Millenials
Singapore1995,0.773,"87,890,009,877",31783,Millenials
Singapore1996,,"96,403,758,865",34148,G.I. Generation
Singapore1996,,"96,403,758,865",34148,G.I. Generation
Singapore1996,,"96,403,758,865",34148,Silent
Singapore1996,,"96,403,758,865",34148,Generation X
Singapore1996,,"96,403,758,865",34148,Boomers
Singapore1996,,"96,403,758,865",34148,Silent
Singapore1996,,"96,403,758,865",34148,Generation X
Singapore1996,,"96,403,758,865",34148,Generation X
Singapore1996,,"96,403,758,865",34148,Boomers
Singapore1996,,"96,403,758,865",34148,Generation X
Singapore1996,,"96,403,758,865",34148,Millenials
Singapore1996,,"96,403,758,865",34148,Millenials
Singapore1997,,"100,163,995,151",34779,G.I. Generation
Singapore1997,,"100,163,995,151",34779,G.I. Generation
Singapore1997,,"100,163,995,151",34779,Silent
Singapore1997,,"100,163,995,151",34779,Generation X
Singapore1997,,"100,163,995,151",34779,Boomers
Singapore1997,,"100,163,995,151",34779,Generation X
Singapore1997,,"100,163,995,151",34779,Silent
Singapore1997,,"100,163,995,151",34779,Boomers
Singapore1997,,"100,163,995,151",34779,Generation X
Singapore1997,,"100,163,995,151",34779,Generation X
Singapore1997,,"100,163,995,151",34779,Millenials
Singapore1997,,"100,163,995,151",34779,Millenials
Singapore1998,,"85,707,636,233",29150,G.I. Generation
Singapore1998,,"85,707,636,233",29150,G.I. Generation
Singapore1998,,"85,707,636,233",29150,Silent
Singapore1998,,"85,707,636,233",29150,Silent
Singapore1998,,"85,707,636,233",29150,Generation X
Singapore1998,,"85,707,636,233",29150,Boomers
Singapore1998,,"85,707,636,233",29150,Generation X
Singapore1998,,"85,707,636,233",29150,Generation X
Singapore1998,,"85,707,636,233",29150,Generation X
Singapore1998,,"85,707,636,233",29150,Boomers
Singapore1998,,"85,707,636,233",29150,Millenials
Singapore1998,,"85,707,636,233",29150,Millenials
Singapore1999,,"86,283,126,844",28789,G.I. Generation
Singapore1999,,"86,283,126,844",28789,Silent
Singapore1999,,"86,283,126,844",28789,G.I. Generation
Singapore1999,,"86,283,126,844",28789,Boomers
Singapore1999,,"86,283,126,844",28789,Generation X
Singapore1999,,"86,283,126,844",28789,Silent
Singapore1999,,"86,283,126,844",28789,Boomers
Singapore1999,,"86,283,126,844",28789,Generation X
Singapore1999,,"86,283,126,844",28789,Generation X
Singapore1999,,"86,283,126,844",28789,Generation X
Singapore1999,,"86,283,126,844",28789,Millenials
Singapore1999,,"86,283,126,844",28789,Millenials
Singapore2000,0.819,"95,833,932,715",31446,G.I. Generation
Singapore2000,0.819,"95,833,932,715",31446,Silent
Singapore2000,0.819,"95,833,932,715",31446,G.I. Generation
Singapore2000,0.819,"95,833,932,715",31446,Boomers
Singapore2000,0.819,"95,833,932,715",31446,Generation X
Singapore2000,0.819,"95,833,932,715",31446,Boomers
Singapore2000,0.819,"95,833,932,715",31446,Silent
Singapore2000,0.819,"95,833,932,715",31446,Generation X
Singapore2000,0.819,"95,833,932,715",31446,Generation X
Singapore2000,0.819,"95,833,932,715",31446,Generation X
Singapore2000,0.819,"95,833,932,715",31446,Millenials
Singapore2000,0.819,"95,833,932,715",31446,Millenials
Singapore2001,,"89,286,208,629",28774,Silent
Singapore2001,,"89,286,208,629",28774,Silent
Singapore2001,,"89,286,208,629",28774,Silent
Singapore2001,,"89,286,208,629",28774,Generation X
Singapore2001,,"89,286,208,629",28774,Boomers
Singapore2001,,"89,286,208,629",28774,Millenials
Singapore2001,,"89,286,208,629",28774,Silent
Singapore2001,,"89,286,208,629",28774,Boomers
Singapore2001,,"89,286,208,629",28774,Millenials
Singapore2001,,"89,286,208,629",28774,Generation X
Singapore2001,,"89,286,208,629",28774,Millenials
Singapore2001,,"89,286,208,629",28774,Millenials
Singapore2002,,"91,941,192,896",29048,Silent
Singapore2002,,"91,941,192,896",29048,Silent
Singapore2002,,"91,941,192,896",29048,Silent
Singapore2002,,"91,941,192,896",29048,Boomers
Singapore2002,,"91,941,192,896",29048,Generation X
Singapore2002,,"91,941,192,896",29048,Millenials
Singapore2002,,"91,941,192,896",29048,Boomers
Singapore2002,,"91,941,192,896",29048,Silent
Singapore2002,,"91,941,192,896",29048,Generation X
Singapore2002,,"91,941,192,896",29048,Millenials
Singapore2002,,"91,941,192,896",29048,Millenials
Singapore2002,,"91,941,192,896",29048,Millenials
Singapore2003,,"97,001,377,569",30067,Silent
Singapore2003,,"97,001,377,569",30067,Silent
Singapore2003,,"97,001,377,569",30067,Silent
Singapore2003,,"97,001,377,569",30067,Generation X
Singapore2003,,"97,001,377,569",30067,Boomers
Singapore2003,,"97,001,377,569",30067,Silent
Singapore2003,,"97,001,377,569",30067,Millenials
Singapore2003,,"97,001,377,569",30067,Boomers
Singapore2003,,"97,001,377,569",30067,Generation X
Singapore2003,,"97,001,377,569",30067,Millenials
Singapore2003,,"97,001,377,569",30067,Millenials
Singapore2003,,"97,001,377,569",30067,Millenials
Singapore2004,,"114,188,557,567",34799,Silent
Singapore2004,,"114,188,557,567",34799,Silent
Singapore2004,,"114,188,557,567",34799,Silent
Singapore2004,,"114,188,557,567",34799,Boomers
Singapore2004,,"114,188,557,567",34799,Silent
Singapore2004,,"114,188,557,567",34799,Generation X
Singapore2004,,"114,188,557,567",34799,Boomers
Singapore2004,,"114,188,557,567",34799,Generation X
Singapore2004,,"114,188,557,567",34799,Millenials
Singapore2004,,"114,188,557,567",34799,Millenials
Singapore2004,,"114,188,557,567",34799,Millenials
Singapore2004,,"114,188,557,567",34799,Millenials
Singapore2005,0.841,"127,417,688,056",38122,Silent
Singapore2005,0.841,"127,417,688,056",38122,Silent
Singapore2005,0.841,"127,417,688,056",38122,Silent
Singapore2005,0.841,"127,417,688,056",38122,Boomers
Singapore2005,0.841,"127,417,688,056",38122,Generation X
Singapore2005,0.841,"127,417,688,056",38122,Silent
Singapore2005,0.841,"127,417,688,056",38122,Boomers
Singapore2005,0.841,"127,417,688,056",38122,Millenials
Singapore2005,0.841,"127,417,688,056",38122,Millenials
Singapore2005,0.841,"127,417,688,056",38122,Generation X
Singapore2005,0.841,"127,417,688,056",38122,Millenials
Singapore2005,0.841,"127,417,688,056",38122,Millenials
Singapore2006,,"147,797,218,201",43318,Silent
Singapore2006,,"147,797,218,201",43318,Silent
Singapore2006,,"147,797,218,201",43318,Silent
Singapore2006,,"147,797,218,201",43318,Boomers
Singapore2006,,"147,797,218,201",43318,Silent
Singapore2006,,"147,797,218,201",43318,Generation X
Singapore2006,,"147,797,218,201",43318,Boomers
Singapore2006,,"147,797,218,201",43318,Generation X
Singapore2006,,"147,797,218,201",43318,Millenials
Singapore2006,,"147,797,218,201",43318,Millenials
Singapore2006,,"147,797,218,201",43318,Millenials
Singapore2006,,"147,797,218,201",43318,Millenials
Singapore2007,,"179,981,288,567",53098,Silent
Singapore2007,,"179,981,288,567",53098,Silent
Singapore2007,,"179,981,288,567",53098,Silent
Singapore2007,,"179,981,288,567",53098,Silent
Singapore2007,,"179,981,288,567",53098,Boomers
Singapore2007,,"179,981,288,567",53098,Generation X
Singapore2007,,"179,981,288,567",53098,Millenials
Singapore2007,,"179,981,288,567",53098,Boomers
Singapore2007,,"179,981,288,567",53098,Generation X
Singapore2007,,"179,981,288,567",53098,Millenials
Singapore2007,,"179,981,288,567",53098,Generation Z
Singapore2007,,"179,981,288,567",53098,Generation Z
Singapore2008,,"192,225,881,688",55735,Silent
Singapore2008,,"192,225,881,688",55735,Silent
Singapore2008,,"192,225,881,688",55735,Silent
Singapore2008,,"192,225,881,688",55735,Boomers
Singapore2008,,"192,225,881,688",55735,Generation X
Singapore2008,,"192,225,881,688",55735,Silent
Singapore2008,,"192,225,881,688",55735,Boomers
Singapore2008,,"192,225,881,688",55735,Generation X
Singapore2008,,"192,225,881,688",55735,Millenials
Singapore2008,,"192,225,881,688",55735,Millenials
Singapore2008,,"192,225,881,688",55735,Generation Z
Singapore2008,,"192,225,881,688",55735,Generation Z
Singapore2009,,"192,408,387,762",54413,Silent
Singapore2009,,"192,408,387,762",54413,Silent
Singapore2009,,"192,408,387,762",54413,Silent
Singapore2009,,"192,408,387,762",54413,Boomers
Singapore2009,,"192,408,387,762",54413,Generation X
Singapore2009,,"192,408,387,762",54413,Silent
Singapore2009,,"192,408,387,762",54413,Millenials
Singapore2009,,"192,408,387,762",54413,Boomers
Singapore2009,,"192,408,387,762",54413,Millenials
Singapore2009,,"192,408,387,762",54413,Generation X
Singapore2009,,"192,408,387,762",54413,Generation Z
Singapore2009,,"192,408,387,762",54413,Generation Z
Singapore2010,0.897,"236,421,782,178",66099,Silent
Singapore2010,0.897,"236,421,782,178",66099,Silent
Singapore2010,0.897,"236,421,782,178",66099,Generation X
Singapore2010,0.897,"236,421,782,178",66099,Silent
Singapore2010,0.897,"236,421,782,178",66099,Silent
Singapore2010,0.897,"236,421,782,178",66099,Generation X
Singapore2010,0.897,"236,421,782,178",66099,Generation X
Singapore2010,0.897,"236,421,782,178",66099,Millenials
Singapore2010,0.897,"236,421,782,178",66099,Generation X
Singapore2010,0.897,"236,421,782,178",66099,Millenials
Singapore2010,0.897,"236,421,782,178",66099,Generation Z
Singapore2010,0.897,"236,421,782,178",66099,Generation Z
Singapore2011,0.903,"275,966,926,379",76638,Silent
Singapore2011,0.903,"275,966,926,379",76638,Boomers
Singapore2011,0.903,"275,966,926,379",76638,Silent
Singapore2011,0.903,"275,966,926,379",76638,Generation X
Singapore2011,0.903,"275,966,926,379",76638,Boomers
Singapore2011,0.903,"275,966,926,379",76638,Millenials
Singapore2011,0.903,"275,966,926,379",76638,Generation X
Singapore2011,0.903,"275,966,926,379",76638,Millenials
Singapore2011,0.903,"275,966,926,379",76638,Millenials
Singapore2011,0.903,"275,966,926,379",76638,Millenials
Singapore2011,0.903,"275,966,926,379",76638,Generation Z
Singapore2011,0.903,"275,966,926,379",76638,Generation Z
Singapore2012,0.905,"290,673,681,684",80040,Silent
Singapore2012,0.905,"290,673,681,684",80040,Boomers
Singapore2012,0.905,"290,673,681,684",80040,Silent
Singapore2012,0.905,"290,673,681,684",80040,Generation X
Singapore2012,0.905,"290,673,681,684",80040,Generation X
Singapore2012,0.905,"290,673,681,684",80040,Boomers
Singapore2012,0.905,"290,673,681,684",80040,Millenials
Singapore2012,0.905,"290,673,681,684",80040,Millenials
Singapore2012,0.905,"290,673,681,684",80040,Millenials
Singapore2012,0.905,"290,673,681,684",80040,Millenials
Singapore2012,0.905,"290,673,681,684",80040,Generation Z
Singapore2012,0.905,"290,673,681,684",80040,Generation Z
Singapore2013,0.909,"304,454,327,499",83151,Silent
Singapore2013,0.909,"304,454,327,499",83151,Boomers
Singapore2013,0.909,"304,454,327,499",83151,Silent
Singapore2013,0.909,"304,454,327,499",83151,Generation X
Singapore2013,0.909,"304,454,327,499",83151,Millenials
Singapore2013,0.909,"304,454,327,499",83151,Millenials
Singapore2013,0.909,"304,454,327,499",83151,Boomers
Singapore2013,0.909,"304,454,327,499",83151,Generation X
Singapore2013,0.909,"304,454,327,499",83151,Millenials
Singapore2013,0.909,"304,454,327,499",83151,Millenials
Singapore2013,0.909,"304,454,327,499",83151,Generation Z
Singapore2013,0.909,"304,454,327,499",83151,Generation Z
Singapore2014,0.912,"311,539,499,645",84442,Silent
Singapore2014,0.912,"311,539,499,645",84442,Boomers
